DateTime	A	1
30-Mar-2021 06:29:19	80.053	34.9
30-Mar-2021 06:29:24	80.087	34.3
30-Mar-2021 06:29:29	79.919	37.2
30-Mar-2021 06:29:34	79.931	37.1
30-Mar-2021 06:29:39	79.969	36.5
30-Mar-2021 06:29:44	80.075	34.6
30-Mar-2021 06:29:49	80.077	34.4
30-Mar-2021 06:29:54	79.968	36.1
30-Mar-2021 06:29:59	79.952	36.7
30-Mar-2021 06:30:04	80.065	34.5
30-Mar-2021 06:30:09	80.088	34
30-Mar-2021 06:30:14	79.936	36.7
30-Mar-2021 06:30:19	79.931	36.9
30-Mar-2021 06:30:24	79.938	37
30-Mar-2021 06:30:29	80.09	34.3
30-Mar-2021 06:30:34	80.078	34.2
30-Mar-2021 06:30:39	79.92	37.1
30-Mar-2021 06:30:44	79.921	37.4
30-Mar-2021 06:30:49	80.08	34.3
30-Mar-2021 06:30:54	80.094	34
30-Mar-2021 06:30:59	79.929	37
30-Mar-2021 06:31:04	79.929	37.1
30-Mar-2021 06:31:09	79.975	36.3
30-Mar-2021 06:31:14	80.115	33.7
30-Mar-2021 06:31:19	80.08	34.2
30-Mar-2021 06:31:24	79.915	36.9
30-Mar-2021 06:31:29	79.939	37
30-Mar-2021 06:31:34	80.095	33.8
30-Mar-2021 06:31:39	80.1	33.9
30-Mar-2021 06:31:44	79.899	37.3
30-Mar-2021 06:31:49	79.925	37
30-Mar-2021 06:31:54	79.952	36.9
30-Mar-2021 06:31:59	80.094	34.4
30-Mar-2021 06:32:04	80.051	34.7
30-Mar-2021 06:32:09	79.947	36.5
30-Mar-2021 06:32:14	79.939	37.1
30-Mar-2021 06:32:19	80.078	34.2
30-Mar-2021 06:32:24	80.097	34.1
30-Mar-2021 06:32:29	79.933	36.8
30-Mar-2021 06:32:34	79.936	36.9
30-Mar-2021 06:32:39	79.955	36.8
30-Mar-2021 06:32:44	80.118	33.7
30-Mar-2021 06:32:49	80.071	34.3
30-Mar-2021 06:32:54	79.92	36.8
30-Mar-2021 06:32:59	79.92	37.3
30-Mar-2021 06:33:04	80.1	33.5
30-Mar-2021 06:33:09	80.092	34.1
30-Mar-2021 06:33:14	79.926	36.9
30-Mar-2021 06:33:19	79.907	37.3
30-Mar-2021 06:33:24	79.953	36.8
30-Mar-2021 06:33:29	80.107	34
30-Mar-2021 06:33:34	80.095	33.7
30-Mar-2021 06:33:39	79.924	36.7
30-Mar-2021 06:33:44	79.936	36.8
30-Mar-2021 06:33:49	80.061	34.3
30-Mar-2021 06:33:54	80.078	34.3
30-Mar-2021 06:33:59	79.939	36.7
30-Mar-2021 06:34:04	79.915	37
30-Mar-2021 06:34:09	79.935	37.1
30-Mar-2021 06:34:14	80.081	34.4
30-Mar-2021 06:34:19	80.052	34.9
30-Mar-2021 06:34:24	79.956	36.5
30-Mar-2021 06:34:29	79.962	36.6
30-Mar-2021 06:34:34	79.982	36.4
30-Mar-2021 06:34:39	80.08	34.5
30-Mar-2021 06:34:44	80.069	34.4
30-Mar-2021 06:34:49	79.977	35.9
30-Mar-2021 06:34:54	79.965	36.5
30-Mar-2021 06:34:59	79.974	36.2
30-Mar-2021 06:35:04	80.066	34.6
30-Mar-2021 06:35:09	79.991	36.7
30-Mar-2021 06:35:14	79.963	36.2
30-Mar-2021 06:35:19	79.97	36.2
30-Mar-2021 06:35:24	80.048	34.6
30-Mar-2021 06:35:29	80.046	34.9
30-Mar-2021 06:35:34	79.975	36
30-Mar-2021 06:35:39	79.949	36.4
30-Mar-2021 06:35:44	79.964	36.5
30-Mar-2021 06:35:49	80.053	34.7
30-Mar-2021 06:35:54	80.081	34.1
30-Mar-2021 06:35:59	79.964	36
30-Mar-2021 06:36:04	79.947	36.5
30-Mar-2021 06:36:09	79.98	36.2
30-Mar-2021 06:36:14	80.065	34.5
30-Mar-2021 06:36:19	80.051	34.7
30-Mar-2021 06:36:24	79.936	36.6
30-Mar-2021 06:36:29	79.957	36.5
30-Mar-2021 06:36:34	79.992	35.9
30-Mar-2021 06:36:39	80.087	34
30-Mar-2021 06:36:44	80.032	35.9
30-Mar-2021 06:36:49	79.93	36.5
30-Mar-2021 06:36:54	79.96	36.2
30-Mar-2021 06:36:59	80.051	34.5
30-Mar-2021 06:37:04	80.079	34.1
30-Mar-2021 06:37:09	79.958	36.5
30-Mar-2021 06:37:14	79.942	36.7
30-Mar-2021 06:37:19	79.967	36.2
30-Mar-2021 06:37:24	80.081	34.3
30-Mar-2021 06:37:29	80.071	34.4
30-Mar-2021 06:37:34	79.95	36.3
30-Mar-2021 06:37:39	79.945	36.5
30-Mar-2021 06:37:44	79.969	36.2
30-Mar-2021 06:37:49	80.085	34.2
30-Mar-2021 06:37:54	80.054	34.5
30-Mar-2021 06:37:59	79.936	36.7
30-Mar-2021 06:38:04	79.948	36.7
30-Mar-2021 06:38:09	79.954	36.5
30-Mar-2021 06:38:14	80.074	34.6
30-Mar-2021 06:38:19	80.017	36.2
30-Mar-2021 06:38:24	79.94	36.7
30-Mar-2021 06:38:29	80.001	35.7
30-Mar-2021 06:38:34	80.035	34.8
30-Mar-2021 06:38:39	80.074	34.5
30-Mar-2021 06:38:44	79.952	36.4
30-Mar-2021 06:38:49	79.962	36.1
30-Mar-2021 06:38:54	79.961	36.5
30-Mar-2021 06:38:59	80.094	34
30-Mar-2021 06:39:04	80.086	33.9
30-Mar-2021 06:39:09	79.917	36.9
30-Mar-2021 06:39:14	79.924	36.9
30-Mar-2021 06:39:19	79.964	36.3
30-Mar-2021 06:39:24	80.083	34.2
30-Mar-2021 06:39:29	80.076	34.1
30-Mar-2021 06:39:34	79.916	36.9
30-Mar-2021 06:39:39	79.959	36.3
30-Mar-2021 06:39:44	79.983	36.2
30-Mar-2021 06:39:49	80.071	34.4
30-Mar-2021 06:39:54	80.02	36.1
30-Mar-2021 06:39:59	79.939	36.6
30-Mar-2021 06:40:04	79.966	36.3
30-Mar-2021 06:40:09	80.061	34.3
30-Mar-2021 06:40:14	80.092	34
30-Mar-2021 06:40:19	79.95	36.5
30-Mar-2021 06:40:24	79.902	37.2
30-Mar-2021 06:40:29	79.949	36.7
30-Mar-2021 06:40:34	80.114	33.7
30-Mar-2021 06:40:39	80.118	33.3
30-Mar-2021 06:40:44	79.912	37
30-Mar-2021 06:40:49	79.958	36.4
30-Mar-2021 06:40:54	79.956	36.6
30-Mar-2021 06:40:59	80.095	34
30-Mar-2021 06:41:04	80.056	34.5
30-Mar-2021 06:41:09	79.943	36.4
30-Mar-2021 06:41:14	79.936	36.7
30-Mar-2021 06:41:19	79.998	36
30-Mar-2021 06:41:24	80.104	34
30-Mar-2021 06:41:29	79.99	36.5
30-Mar-2021 06:41:34	79.918	36.8
30-Mar-2021 06:41:39	79.932	37.1
30-Mar-2021 06:41:44	80.086	34
30-Mar-2021 06:41:49	80.102	33.8
30-Mar-2021 06:41:54	79.918	36.9
30-Mar-2021 06:41:59	79.967	36.1
30-Mar-2021 06:42:04	79.937	36.9
30-Mar-2021 06:42:09	80.158	32.9
30-Mar-2021 06:42:14	80.082	33.9
30-Mar-2021 06:42:19	79.923	36.6
30-Mar-2021 06:42:24	79.916	36.8
30-Mar-2021 06:42:29	79.931	37.1
30-Mar-2021 06:42:34	80.129	33.3
30-Mar-2021 06:42:39	80.092	33.6
30-Mar-2021 06:42:44	79.916	36.7
30-Mar-2021 06:42:49	79.92	37
30-Mar-2021 06:42:54	79.997	36.3
30-Mar-2021 06:42:59	80.084	34.1
30-Mar-2021 06:43:04	79.967	37
30-Mar-2021 06:43:09	79.924	36.8
30-Mar-2021 06:43:14	79.935	36.9
30-Mar-2021 06:43:19	80.117	33.5
30-Mar-2021 06:43:24	80.087	34
30-Mar-2021 06:43:29	79.931	36.6
30-Mar-2021 06:43:34	79.921	36.8
30-Mar-2021 06:43:39	79.933	37
30-Mar-2021 06:43:44	80.15	33
30-Mar-2021 06:43:49	80.105	33.4
30-Mar-2021 06:43:54	79.889	37.3
30-Mar-2021 06:43:59	79.918	36.9
30-Mar-2021 06:44:04	79.948	36.6
30-Mar-2021 06:44:09	80.149	33
30-Mar-2021 06:44:14	80.102	33.5
30-Mar-2021 06:44:19	79.873	37.4
30-Mar-2021 06:44:24	79.918	37.2
30-Mar-2021 06:44:29	79.981	34.1
30-Mar-2021 06:44:34	80.137	33.2
30-Mar-2021 06:44:39	79.976	36.9
30-Mar-2021 06:44:44	79.915	36.9
30-Mar-2021 06:44:49	79.931	36.9
30-Mar-2021 06:44:54	80.107	33.6
30-Mar-2021 06:44:59	80.113	33.4
30-Mar-2021 06:45:04	79.947	36.5
30-Mar-2021 06:45:09	79.912	36.8
30-Mar-2021 06:45:14	79.955	36.4
30-Mar-2021 06:45:19	79.962	36.5
30-Mar-2021 06:45:24	80.072	34.4
30-Mar-2021 06:45:29	80.012	36.3
30-Mar-2021 06:45:34	79.967	36.2
30-Mar-2021 06:45:39	79.982	36
30-Mar-2021 06:45:44	79.977	36.3
30-Mar-2021 06:45:49	80.082	34.3
30-Mar-2021 06:45:54	80.085	34
30-Mar-2021 06:45:59	79.949	36.3
30-Mar-2021 06:46:04	79.957	36.4
30-Mar-2021 06:46:09	79.981	36
30-Mar-2021 06:46:14	80.087	34.1
30-Mar-2021 06:46:19	80.041	34.8
30-Mar-2021 06:46:24	79.925	36.7
30-Mar-2021 06:46:29	79.96	36.2
30-Mar-2021 06:46:34	79.971	36.4
30-Mar-2021 06:46:39	80.023	34.2
30-Mar-2021 06:46:44	80.067	34.4
30-Mar-2021 06:46:49	80.017	35.6
30-Mar-2021 06:46:54	79.949	36.2
30-Mar-2021 06:46:59	79.965	36.2
30-Mar-2021 06:47:04	79.969	36.3
30-Mar-2021 06:47:09	80.095	34.1
30-Mar-2021 06:47:14	80.073	34
30-Mar-2021 06:47:19	79.935	36.6
30-Mar-2021 06:47:24	79.954	36.5
30-Mar-2021 06:47:29	79.971	36.2
30-Mar-2021 06:47:34	80.07	34.4
30-Mar-2021 06:47:39	80.079	34.3
30-Mar-2021 06:47:44	79.974	36
30-Mar-2021 06:47:49	79.988	35.7
30-Mar-2021 06:47:54	79.979	36.1
30-Mar-2021 06:47:59	80.062	34.1
30-Mar-2021 06:48:04	80.041	34.8
30-Mar-2021 06:48:09	79.941	36.5
30-Mar-2021 06:48:14	79.928	37
30-Mar-2021 06:48:19	79.962	36.3
30-Mar-2021 06:48:24	79.984	36.3
30-Mar-2021 06:48:29	80.106	33.8
30-Mar-2021 06:48:34	80.058	34.6
30-Mar-2021 06:48:39	79.957	36.2
30-Mar-2021 06:48:44	79.959	36.4
30-Mar-2021 06:48:49	79.976	36.2
30-Mar-2021 06:48:54	80.111	33.6
30-Mar-2021 06:48:59	80.079	34
30-Mar-2021 06:49:04	79.925	36.5
30-Mar-2021 06:49:09	79.967	36.2
30-Mar-2021 06:49:14	79.964	36.4
30-Mar-2021 06:49:19	80.086	34.1
30-Mar-2021 06:49:24	80.068	34.3
30-Mar-2021 06:49:29	79.939	36.6
30-Mar-2021 06:49:34	79.927	36.8
30-Mar-2021 06:49:39	79.974	36
30-Mar-2021 06:49:44	80.002	36
30-Mar-2021 06:49:49	80.088	34
30-Mar-2021 06:49:54	79.976	36.8
30-Mar-2021 06:49:59	79.935	36.6
30-Mar-2021 06:50:04	79.944	36.8
30-Mar-2021 06:50:09	79.985	35.9
30-Mar-2021 06:50:14	80.111	33.8
30-Mar-2021 06:50:19	80.073	34.2
30-Mar-2021 06:50:24	79.921	36.8
30-Mar-2021 06:50:29	79.954	36.3
30-Mar-2021 06:50:34	79.983	36.2
30-Mar-2021 06:50:39	80.101	33.9
30-Mar-2021 06:50:44	80.107	33.5
30-Mar-2021 06:50:49	79.95	36.2
30-Mar-2021 06:50:54	79.914	36.7
30-Mar-2021 06:50:59	79.949	36.5
30-Mar-2021 06:51:04	80.02	34.4
30-Mar-2021 06:51:09	80.115	33.4
30-Mar-2021 06:51:14	79.925	37
30-Mar-2021 06:51:19	79.947	36.4
30-Mar-2021 06:51:24	79.942	36.7
30-Mar-2021 06:51:29	79.988	36
30-Mar-2021 06:51:34	80.131	33.6
30-Mar-2021 06:51:39	80.058	34.3
30-Mar-2021 06:51:44	79.926	36.7
30-Mar-2021 06:51:49	79.952	36.4
30-Mar-2021 06:51:54	79.952	36.7
30-Mar-2021 06:51:59	80.109	33.9
30-Mar-2021 06:52:04	80.085	34.1
30-Mar-2021 06:52:09	79.924	36.9
30-Mar-2021 06:52:14	79.969	36.1
30-Mar-2021 06:52:19	79.972	36.1
30-Mar-2021 06:52:24	80.106	33.2
30-Mar-2021 06:52:29	80.101	33.6
30-Mar-2021 06:52:34	79.933	36.7
30-Mar-2021 06:52:39	79.908	36.8
30-Mar-2021 06:52:44	79.947	36.5
30-Mar-2021 06:52:49	79.939	36.9
30-Mar-2021 06:52:54	80.127	33.4
30-Mar-2021 06:52:59	80.054	34.1
30-Mar-2021 06:53:04	79.89	37.3
30-Mar-2021 06:53:09	79.935	37
30-Mar-2021 06:53:14	79.945	36.9
30-Mar-2021 06:53:19	80.121	33.8
30-Mar-2021 06:53:24	80.109	33.6
30-Mar-2021 06:53:29	79.922	36.7
30-Mar-2021 06:53:34	79.937	36.7
30-Mar-2021 06:53:39	79.957	36.3
30-Mar-2021 06:53:44	80.098	33.7
30-Mar-2021 06:53:49	80.099	33.8
30-Mar-2021 06:53:54	79.9	37.3
30-Mar-2021 06:53:59	79.914	37
30-Mar-2021 06:54:04	79.952	36.8
30-Mar-2021 06:54:09	79.971	36.6
30-Mar-2021 06:54:14	80.155	32.9
30-Mar-2021 06:54:19	80.03	36.3
30-Mar-2021 06:54:24	79.919	36.7
30-Mar-2021 06:54:29	79.914	37.1
30-Mar-2021 06:54:34	79.978	36.2
30-Mar-2021 06:54:39	80.127	33.6
30-Mar-2021 06:54:44	80.13	33
30-Mar-2021 06:54:49	79.893	37.1
30-Mar-2021 06:54:54	79.908	37.1
30-Mar-2021 06:54:59	79.924	37.3
30-Mar-2021 06:55:04	80.125	33.5
30-Mar-2021 06:55:09	80.127	33.3
30-Mar-2021 06:55:14	79.903	37.1
30-Mar-2021 06:55:19	79.933	36.8
30-Mar-2021 06:55:24	79.927	37.2
30-Mar-2021 06:55:29	80.056	33.3
30-Mar-2021 06:55:34	80.142	33.1
30-Mar-2021 06:55:39	79.949	36.9
30-Mar-2021 06:55:44	79.908	36.9
30-Mar-2021 06:55:49	79.908	37.4
30-Mar-2021 06:55:54	79.956	36.8
30-Mar-2021 06:55:59	80.193	32.3
30-Mar-2021 06:56:04	80.128	32.8
30-Mar-2021 06:56:09	79.909	36.7
30-Mar-2021 06:56:14	79.921	36.9
30-Mar-2021 06:56:19	79.94	36.7
30-Mar-2021 06:56:24	80.14	33.3
30-Mar-2021 06:56:29	80.157	32.5
30-Mar-2021 06:56:34	79.874	37.3
30-Mar-2021 06:56:39	79.88	37.5
30-Mar-2021 06:56:44	79.931	36.9
30-Mar-2021 06:56:49	80.118	32.8
30-Mar-2021 06:56:54	80.145	33
30-Mar-2021 06:56:59	79.926	36.8
30-Mar-2021 06:57:04	79.893	37.5
30-Mar-2021 06:57:09	79.946	36.7
30-Mar-2021 06:57:14	79.951	36.8
30-Mar-2021 06:57:19	80.178	32.7
30-Mar-2021 06:57:24	80.111	33.2
30-Mar-2021 06:57:29	79.89	37.1
30-Mar-2021 06:57:34	79.919	37
30-Mar-2021 06:57:39	79.946	36.9
30-Mar-2021 06:57:44	79.98	36.5
30-Mar-2021 06:57:49	80.01	36
30-Mar-2021 06:57:54	80.029	35.6
30-Mar-2021 06:57:59	80.024	35.5
30-Mar-2021 06:58:04	80.048	35
30-Mar-2021 06:58:09	80.007	35.6
30-Mar-2021 06:58:14	80.085	34
30-Mar-2021 06:58:19	80.032	34.6
30-Mar-2021 06:58:24	79.945	36.3
30-Mar-2021 06:58:29	79.96	36.1
30-Mar-2021 06:58:34	79.945	36.6
30-Mar-2021 06:58:39	79.991	35.9
30-Mar-2021 06:58:44	80.069	34.5
30-Mar-2021 06:58:49	79.996	36.3
30-Mar-2021 06:58:54	79.948	36.3
30-Mar-2021 06:58:59	79.956	36.4
30-Mar-2021 06:59:04	79.953	36.5
30-Mar-2021 06:59:09	80.051	34.1
30-Mar-2021 06:59:14	80.07	34.5
30-Mar-2021 06:59:19	80	35.9
30-Mar-2021 06:59:24	79.958	36
30-Mar-2021 06:59:29	79.963	36.2
30-Mar-2021 06:59:34	79.968	36.2
30-Mar-2021 06:59:39	80.034	34.6
30-Mar-2021 06:59:44	80.084	34
30-Mar-2021 06:59:49	80.011	35.7
30-Mar-2021 06:59:54	79.96	36
30-Mar-2021 06:59:59	79.988	35.5
30-Mar-2021 07:00:04	80.013	35.1
30-Mar-2021 07:00:09	80.091	33.2
30-Mar-2021 07:00:14	80.12	32.9
30-Mar-2021 07:00:19	79.969	35.4
30-Mar-2021 07:00:24	79.97	35.1
30-Mar-2021 07:00:29	79.967	35.4
30-Mar-2021 07:00:34	79.964	35.5
30-Mar-2021 07:00:39	80.087	33.2
30-Mar-2021 07:00:44	80.092	33.1
30-Mar-2021 07:00:49	79.935	36
30-Mar-2021 07:00:54	79.935	36
30-Mar-2021 07:00:59	79.975	35.4
30-Mar-2021 07:01:04	79.971	35.5
30-Mar-2021 07:01:09	80.073	33.7
30-Mar-2021 07:01:14	80.072	33.6
30-Mar-2021 07:01:19	79.956	35.6
30-Mar-2021 07:01:24	79.936	35.9
30-Mar-2021 07:01:29	79.973	35.6
30-Mar-2021 07:01:34	79.972	35.6
30-Mar-2021 07:01:39	80.092	33.4
30-Mar-2021 07:01:44	80.071	33.7
30-Mar-2021 07:01:49	79.925	36
30-Mar-2021 07:01:54	79.976	35.3
30-Mar-2021 07:01:59	79.953	35.9
30-Mar-2021 07:02:04	79.969	35.8
30-Mar-2021 07:02:09	80.13	32.7
30-Mar-2021 07:02:14	80.075	33.4
30-Mar-2021 07:02:19	79.942	35.7
30-Mar-2021 07:02:24	79.941	35.7
30-Mar-2021 07:02:29	79.961	35.7
30-Mar-2021 07:02:34	79.985	35.5
30-Mar-2021 07:02:39	80.119	32.8
30-Mar-2021 07:02:44	80.101	32.7
30-Mar-2021 07:02:49	79.912	35.9
30-Mar-2021 07:02:54	79.93	36
30-Mar-2021 07:02:59	79.971	35.5
30-Mar-2021 07:03:04	79.965	35.7
30-Mar-2021 07:03:09	80.098	33.4
30-Mar-2021 07:03:14	80.078	33.4
30-Mar-2021 07:03:19	79.915	36.1
30-Mar-2021 07:03:24	79.971	35.5
30-Mar-2021 07:03:29	79.99	35.1
30-Mar-2021 07:03:34	79.996	35.1
30-Mar-2021 07:03:39	80.111	32.9
30-Mar-2021 07:03:44	80.069	33.2
30-Mar-2021 07:03:49	79.926	35.9
30-Mar-2021 07:03:54	79.949	35.6
30-Mar-2021 07:03:59	79.969	35.6
30-Mar-2021 07:04:04	79.994	35.3
30-Mar-2021 07:04:09	80.143	32.4
30-Mar-2021 07:04:14	80.088	33
30-Mar-2021 07:04:19	79.907	35.9
30-Mar-2021 07:04:24	79.93	36
30-Mar-2021 07:04:29	79.935	36.1
30-Mar-2021 07:04:34	79.984	35.5
30-Mar-2021 07:04:39	80.136	32.5
30-Mar-2021 07:04:44	80.076	32.5
30-Mar-2021 07:04:49	79.919	35.9
30-Mar-2021 07:04:54	79.939	35.7
30-Mar-2021 07:04:59	79.983	35.2
30-Mar-2021 07:05:04	79.981	35.3
30-Mar-2021 07:05:09	80.099	33.1
30-Mar-2021 07:05:14	79.975	36
30-Mar-2021 07:05:19	79.916	36
30-Mar-2021 07:05:24	79.924	36.3
30-Mar-2021 07:05:29	79.973	35.5
30-Mar-2021 07:05:34	80.073	32.3
30-Mar-2021 07:05:39	80.111	32.9
30-Mar-2021 07:05:44	79.996	35.4
30-Mar-2021 07:05:49	79.947	35.4
30-Mar-2021 07:05:54	79.954	35.5
30-Mar-2021 07:05:59	79.968	35.4
30-Mar-2021 07:06:04	80.049	32.9
30-Mar-2021 07:06:09	80.136	32.3
30-Mar-2021 07:06:14	79.943	35.7
30-Mar-2021 07:06:19	79.931	35.6
30-Mar-2021 07:06:24	79.922	36
30-Mar-2021 07:06:29	79.948	35.8
30-Mar-2021 07:06:34	80.12	32.3
30-Mar-2021 07:06:39	80.118	32.6
30-Mar-2021 07:06:44	79.918	35.8
30-Mar-2021 07:06:49	79.934	35.6
30-Mar-2021 07:06:54	79.943	35.6
30-Mar-2021 07:06:59	79.981	35.3
30-Mar-2021 07:07:04	80.115	32.7
30-Mar-2021 07:07:09	80.124	32.2
30-Mar-2021 07:07:14	79.923	35.6
30-Mar-2021 07:07:19	79.903	36.3
30-Mar-2021 07:07:24	79.954	35.5
30-Mar-2021 07:07:29	79.924	36.4
30-Mar-2021 07:07:34	80.159	32.1
30-Mar-2021 07:07:39	80.13	32.2
30-Mar-2021 07:07:44	79.939	35.5
30-Mar-2021 07:07:49	79.938	35.4
30-Mar-2021 07:07:54	79.931	36
30-Mar-2021 07:07:59	79.938	36
30-Mar-2021 07:08:04	80.195	31.3
30-Mar-2021 07:08:09	80.141	31.7
30-Mar-2021 07:08:14	79.899	35.9
30-Mar-2021 07:08:19	79.895	36.2
30-Mar-2021 07:08:24	79.917	36.2
30-Mar-2021 07:08:29	79.952	35.8
30-Mar-2021 07:08:34	80.162	32
30-Mar-2021 07:08:39	80.142	31.9
30-Mar-2021 07:08:44	79.912	35.7
30-Mar-2021 07:08:49	79.888	36.3
30-Mar-2021 07:08:54	79.947	35.7
30-Mar-2021 07:08:59	79.977	35.5
30-Mar-2021 07:09:04	80.181	31.6
30-Mar-2021 07:09:09	80.131	31.8
30-Mar-2021 07:09:14	79.884	36.3
30-Mar-2021 07:09:19	79.9	36.2
30-Mar-2021 07:09:24	79.947	35.9
30-Mar-2021 07:09:29	79.977	35.3
30-Mar-2021 07:09:34	80.179	31.5
30-Mar-2021 07:09:39	80.139	31.7
30-Mar-2021 07:09:44	79.896	35.9
30-Mar-2021 07:09:49	79.899	36.3
30-Mar-2021 07:09:54	79.929	36.1
30-Mar-2021 07:09:59	79.98	35.2
30-Mar-2021 07:10:04	80.21	30.9
30-Mar-2021 07:10:09	80.149	31.4
30-Mar-2021 07:10:14	79.876	36.2
30-Mar-2021 07:10:19	79.905	35.9
30-Mar-2021 07:10:24	79.914	36.3
30-Mar-2021 07:10:29	79.978	35.3
30-Mar-2021 07:10:34	80.214	30.9
30-Mar-2021 07:10:39	80.121	31.8
30-Mar-2021 07:10:44	79.878	36.1
30-Mar-2021 07:10:49	79.872	36.7
30-Mar-2021 07:10:54	79.934	36.2
30-Mar-2021 07:10:59	79.977	35.4
30-Mar-2021 07:11:04	80.212	30.9
30-Mar-2021 07:11:09	80.147	31.3
30-Mar-2021 07:11:14	79.864	36.3
30-Mar-2021 07:11:19	79.91	36
30-Mar-2021 07:11:24	79.963	35.4
30-Mar-2021 07:11:29	79.969	35.4
30-Mar-2021 07:11:34	80.207	30.8
30-Mar-2021 07:11:39	80.02	36
30-Mar-2021 07:11:44	79.875	36.2
30-Mar-2021 07:11:49	79.927	35.8
30-Mar-2021 07:11:54	79.954	35.7
30-Mar-2021 07:11:59	79.958	35.8
30-Mar-2021 07:12:04	80.113	32.8
30-Mar-2021 07:12:09	80.076	33.4
30-Mar-2021 07:12:14	79.963	35.1
30-Mar-2021 07:12:19	79.967	35.3
30-Mar-2021 07:12:24	80.004	34.6
30-Mar-2021 07:12:29	79.996	34.9
30-Mar-2021 07:12:34	80.013	34.4
30-Mar-2021 07:12:39	80.101	32.7
30-Mar-2021 07:12:44	80.083	32.8
30-Mar-2021 07:12:49	79.951	35
30-Mar-2021 07:12:54	79.953	35
30-Mar-2021 07:12:59	79.954	35.2
30-Mar-2021 07:13:04	79.972	35
30-Mar-2021 07:13:09	80.033	33.6
30-Mar-2021 07:13:14	80.088	33
30-Mar-2021 07:13:19	79.985	34.9
30-Mar-2021 07:13:24	79.945	35.3
30-Mar-2021 07:13:29	79.975	34.9
30-Mar-2021 07:13:34	79.964	35.2
30-Mar-2021 07:13:39	79.995	34.7
30-Mar-2021 07:13:44	80.07	33.2
30-Mar-2021 07:13:49	80.07	33.1
30-Mar-2021 07:13:54	79.955	35
30-Mar-2021 07:13:59	79.958	35.1
30-Mar-2021 07:14:04	79.974	35
30-Mar-2021 07:14:09	79.97	35.2
30-Mar-2021 07:14:14	79.996	34.9
30-Mar-2021 07:14:19	80.115	32.5
30-Mar-2021 07:14:24	80.091	32.4
30-Mar-2021 07:14:29	79.915	35.6
30-Mar-2021 07:14:34	79.947	35.1
30-Mar-2021 07:14:39	79.955	35.5
30-Mar-2021 07:14:44	79.977	35.2
30-Mar-2021 07:14:49	80.109	32.5
30-Mar-2021 07:14:54	80.08	32.8
30-Mar-2021 07:14:59	79.931	35.4
30-Mar-2021 07:15:04	79.942	35.4
30-Mar-2021 07:15:09	79.946	35.6
30-Mar-2021 07:15:14	79.957	35.4
30-Mar-2021 07:15:19	80.023	34.4
30-Mar-2021 07:15:24	80.113	32.8
30-Mar-2021 07:15:29	80.073	33
30-Mar-2021 07:15:34	79.952	35
30-Mar-2021 07:15:39	79.946	35.3
30-Mar-2021 07:15:44	79.939	35.5
30-Mar-2021 07:15:49	79.975	35.1
30-Mar-2021 07:15:54	80.048	34.1
30-Mar-2021 07:15:59	80.08	33
30-Mar-2021 07:16:04	80.018	34.7
30-Mar-2021 07:16:09	79.923	35.4
30-Mar-2021 07:16:14	79.948	35.5
30-Mar-2021 07:16:19	79.955	35.4
30-Mar-2021 07:16:24	80.001	34.6
30-Mar-2021 07:16:29	80.119	32.3
30-Mar-2021 07:16:34	80.095	32.5
30-Mar-2021 07:16:39	79.924	35.4
30-Mar-2021 07:16:44	79.952	35
30-Mar-2021 07:16:49	79.95	35.4
30-Mar-2021 07:16:54	79.981	34.8
30-Mar-2021 07:16:59	79.983	34.9
30-Mar-2021 07:17:04	80.115	32.5
30-Mar-2021 07:17:09	80.09	32.5
30-Mar-2021 07:17:14	79.919	35.5
30-Mar-2021 07:17:19	79.932	35.5
30-Mar-2021 07:17:24	79.967	35.1
30-Mar-2021 07:17:29	79.966	35.3
30-Mar-2021 07:17:34	80.105	32.2
30-Mar-2021 07:17:39	80.121	32.3
30-Mar-2021 07:17:44	79.963	35.1
30-Mar-2021 07:17:49	79.948	34.9
30-Mar-2021 07:17:54	79.937	35.6
30-Mar-2021 07:17:59	79.957	35.4
30-Mar-2021 07:18:04	79.983	34.9
30-Mar-2021 07:18:09	80.116	32.5
30-Mar-2021 07:18:14	80.078	32.8
30-Mar-2021 07:18:19	79.929	35.5
30-Mar-2021 07:18:24	79.946	35.1
30-Mar-2021 07:18:29	79.967	35
30-Mar-2021 07:18:34	79.941	35.7
30-Mar-2021 07:18:39	79.978	35.3
30-Mar-2021 07:18:44	80.147	31.8
30-Mar-2021 07:18:49	80.076	32.4
30-Mar-2021 07:18:54	79.915	35.5
30-Mar-2021 07:18:59	79.936	35.5
30-Mar-2021 07:19:04	79.946	35.6
30-Mar-2021 07:19:09	80.004	34.6
30-Mar-2021 07:19:14	80.142	31.9
30-Mar-2021 07:19:19	80.14	31.7
30-Mar-2021 07:19:24	79.924	35.5
30-Mar-2021 07:19:29	79.933	35.3
30-Mar-2021 07:19:34	79.94	35.4
30-Mar-2021 07:19:39	79.972	35.4
30-Mar-2021 07:19:44	80.005	34.6
30-Mar-2021 07:19:49	80.146	32
30-Mar-2021 07:19:54	80.11	31.9
30-Mar-2021 07:19:59	79.912	35.6
30-Mar-2021 07:20:04	79.928	35.3
30-Mar-2021 07:20:09	79.946	35.3
30-Mar-2021 07:20:14	79.973	35.1
30-Mar-2021 07:20:19	80.05	32.3
30-Mar-2021 07:20:24	80.108	32.4
